"date","close","volume","open","high","low"
"2018/05/30","216.1500","204777.0000","211.2300","216.3200","211.2300"
"2018/05/29","210.9400","156227.0000","209.6500","211.3900","208.4100"
"2018/05/25","210.5500","147291.0000","211.7600","211.7600","209.7100"
"2018/05/24","211.8300","137967.0000","210.3400","211.9600","208.6500"
"2018/05/23","210.0100","148745.0000","209.3700","210.1900","207.8950"
"2018/05/22","210.3100","139725.0000","210.5000","213.0800","208.9400"
"2018/05/21","210.5900","167626.0000","205.2400","210.8700","205.2400"
"2018/05/18","204.7200","163692.0000","203.3100","206.2000","201.6900"
"2018/05/17","202.8200","97840.0000","201.9100","203.0000","200.3800"
"2018/05/16","202.2400","129266.0000","201.5300","203.6600","199.2450"
"2018/05/15","201.3200","177176.0000","199.8800","202.6450","198.6100"
"2018/05/14","199.6300","167099.0000","205.7300","205.7300","199.3700"
"2018/05/11","205.7300","79659.0000","204.5000","206.0950","203.5500"
"2018/05/10","204.6100","104127.0000","205.7000","205.9200","203.7800"
"2018/05/09","205.7500","221361.0000","203.3200","206.9400","201.7900"
"2018/05/08","203.3000","125022.0000","203.5600","204.6000","201.4400"
"2018/05/07","204.0200","85629.0000","201.8400","205.5000","201.8400"
"2018/05/04","201.7400","203496.0000","198.1700","202.9700","196.4200"
"2018/05/03","199.0000","205298.0000","201.5800","202.3800","197.4300"
"2018/05/02","202.0200","132649.0000","201.1800","203.6200","200.1900"
"2018/05/01","201.5200","190073.0000","198.0500","201.8900","196.2800"
"2018/04/30","198.6300","222005.0000","199.4600","202.7600","198.1700"
"2018/04/27","199.2600","143425.0000","199.4900","199.5100","196.7801"
"2018/04/26","199.4800","167479.0000","199.0900","202.1400","196.4900"
"2018/04/25","199.2900","276448.0000","201.4600","203.5853","195.3700"
"2018/04/24","200.8800","170527.0000","202.5200","204.4500","199.8700"
"2018/04/23","202.0600","182010.0000","202.9500","203.8500","198.7800"
"2018/04/20","202.5000","284612.0000","203.0300","205.0800","201.9800"
"2018/04/19","202.6700","160954.0000","203.1200","205.3100","202.3500"
"2018/04/18","203.0900","219453.0000","207.3200","208.6800","200.9300"
"2018/04/17","205.9900","234766.0000","205.0300","207.1500","205.0300"
"2018/04/16","204.4000","155354.0000","202.5600","205.6600","202.5600"
"2018/04/13","202.0700","233528.0000","203.4900","203.6700","200.0538"
"2018/04/12","203.4800","299486.0000","205.2900","206.0000","201.7500"
"2018/04/11","205.8500","308498.0000","204.8900","206.6700","202.9000"
"2018/04/10","206.3800","177463.0000","209.9900","212.0350","205.9900"
